BusinessDate;PurchaseDate;RepurchaseDate;CashAmount;Term;Rate;CashTakerID
29.05.20;29.05.20;1.06.20;25319061.04;ON;1.128907637;4
29.05.20;29.05.20;1.06.20;28763070;ON;1.283733886;6
29.05.20;29.05.20;1.06.20;32695048.96;ON;1.948723701;3
29.05.20;29.05.20;1.06.20;48230540.18;ON;1.664467944;8
29.05.20;29.05.20;1.06.20;33692280.61;ON;1.919615358;5
29.05.20;29.05.20;1.06.20;39376185.53;ON;1.234082798;3
29.05.20;29.05.20;1.06.20;20008256.1;ON;1.835999549;2
29.05.20;29.05.20;1.06.20;25727360.18;ON;0.66487978;3
29.05.20;29.05.20;1.06.20;39517261.48;ON;1.357097034;1
29.05.20;29.05.20;1.06.20;136131718.1;ON;1.271803113;4
29.05.20;29.05.20;1.06.20;40591977.1;ON;1.629804513;2
29.05.20;29.05.20;1.06.20;25963095.62;ON;1.741073249;9
29.05.20;29.05.20;1.06.20;31577559.13;ON;1.603857773;6
29.05.20;29.05.20;1.06.20;68714268.61;ON;1.839191815;5
29.05.20;29.05.20;1.06.20;105697007.3;ON;0.894536354;2
29.05.20;29.05.20;1.06.20;81493002.27;ON;1.196844198;1
29.05.20;29.05.20;1.06.20;24867559.33;ON;2.019525156;8
29.05.20;29.05.20;1.06.20;24491498.24;ON;1.861839441;3
29.05.20;29.05.20;1.06.20;43830693.47;ON;1.855431595;9
27.05.20;29.05.20;5.06.20;50000000;1W;1.99;4
27.05.20;29.05.20;5.06.20;60000000;1W;1.9;2
27.05.20;29.05.20;5.06.20;100000000;1W;2.06;7
27.05.20;29.05.20;5.06.20;300000000;1W;2.241938486;5
27.05.20;29.05.20;5.06.20;150000000;1W;2.02;1
27.05.20;29.05.20;30.06.20;50000000;1M;2.01;3
27.05.20;29.05.20;29.08.20;50000000;3M;2;9
27.05.20;29.05.20;29.08.20;130000000;3M;2.18;4
27.05.20;29.05.20;29.08.20;210000000;3M;2.427161318;8
1.06.20;1.06.20;2.06.20;140000000;ON;1.75;3
1.06.20;1.06.20;2.06.20;145000000;ON;2.197630301;8
1.06.20;1.06.20;2.06.20;125000000;ON;2.047033613;5
1.06.20;1.06.20;2.06.20;90000000;ON;1.63;7
1.06.20;1.06.20;2.06.20;110000000;ON;2.23;1
1.06.20;1.06.20;2.06.20;110000000;ON;1.64;4
1.06.20;1.06.20;2.06.20;150000000;ON;1.75;3
1.06.20;1.06.20;2.06.20;140000000;ON;2.133390578;5
1.06.20;1.06.20;2.06.20;65000000;ON;2.04;7
1.06.20;1.06.20;2.06.20;70000000;ON;2.143526637;5
1.06.20;1.06.20;2.06.20;85000000;ON;1.63;4
1.06.20;1.06.20;2.06.20;320000000;ON;1.71;3
1.06.20;1.06.20;2.06.20;135000000;ON;1.903029067;5
1.06.20;1.06.20;2.06.20;120000000;ON;1.77;2
1.06.20;1.06.20;2.06.20;140000000;ON;1.79;9
1.06.20;1.06.20;2.06.20;250000000;ON;1.75;7
1.06.20;1.06.20;2.06.20;110000000;ON;1.830652772;5
1.06.20;1.06.20;2.06.20;80000000;ON;1.8;9
1.06.20;1.06.20;2.06.20;230000000;ON;2.160927761;8
1.06.20;1.06.20;2.06.20;130000000;ON;2.242881906;8
1.06.20;1.06.20;2.06.20;230000000;ON;1.98;1
1.06.20;1.06.20;2.06.20;120000000;ON;1.97;4
1.06.20;1.06.20;2.06.20;210000000;ON;1.96;3
1.06.20;1.06.20;2.06.20;330000000;ON;2.01;1
1.06.20;1.06.20;2.06.20;100000000;ON;2.352499904;8
1.06.20;1.06.20;2.06.20;150000000;ON;2;6
1.06.20;1.06.20;2.06.20;100000000;ON;2.1;4
1.06.20;1.06.20;2.06.20;130000000;ON;2.12;6
1.06.20;1.06.20;2.06.20;100000000;ON;1.95;9
1.06.20;1.06.20;2.06.20;110000000;ON;1.99;10
1.06.20;1.06.20;2.06.20;80000000;ON;2.01;6
1.06.20;1.06.20;2.06.20;450000000;ON;1.6;9
1.06.20;1.06.20;2.06.20;130000000;ON;1.81;7
1.06.20;1.06.20;2.06.20;240000000;ON;1.969179109;8
1.06.20;1.06.20;2.06.20;60000000;ON;1.96;6
1.06.20;1.06.20;2.06.20;110000000;ON;2.11;2
1.06.20;1.06.20;2.06.20;140000000;ON;2.1;7
1.06.20;1.06.20;2.06.20;61000000;ON;2.17;4
28.05.20;1.06.20;8.06.20;130000000;1W;2.05;10
28.05.20;1.06.20;8.06.20;100000000;1W;2.03;4
28.05.20;1.06.20;8.06.20;120000000;1W;2.06;3
28.05.20;1.06.20;1.07.20;120000000;1M;2.01;3
28.05.20;1.06.20;31.08.20;140000000;3M;2.356989475;5
2.06.20;2.06.20;3.06.20;130000000;ON;2.16;9
2.06.20;2.06.20;3.06.20;105000000;ON;2.16;6
2.06.20;2.06.20;3.06.20;220000000;ON;2.320857879;5
2.06.20;2.06.20;3.06.20;150000000;ON;2.13;1
2.06.20;2.06.20;3.06.20;50000000;ON;2.25;7
2.06.20;2.06.20;3.06.20;120000000;ON;2.03;2
2.06.20;2.06.20;3.06.20;240000000;ON;2.212709866;5
2.06.20;2.06.20;3.06.20;150000000;ON;2.06;7
2.06.20;2.06.20;3.06.20;150000000;ON;2.409312636;8
2.06.20;2.06.20;3.06.20;150000000;ON;2.2;7
2.06.20;2.06.20;3.06.20;110000000;ON;2.12;9
2.06.20;2.06.20;3.06.20;130000000;ON;2.11;2
2.06.20;2.06.20;3.06.20;120000000;ON;2.27;2
2.06.20;2.06.20;3.06.20;340000000;ON;2.27;4
2.06.20;2.06.20;3.06.20;120000000;ON;2.460649498;5
2.06.20;2.06.20;3.06.20;120000000;ON;2.28;2
2.06.20;2.06.20;3.06.20;130000000;ON;2.31;3
2.06.20;2.06.20;3.06.20;104000000;ON;2.33;4
2.06.20;2.06.20;3.06.20;130000000;ON;2.497391123;8
2.06.20;2.06.20;3.06.20;120000000;ON;2.11;9
2.06.20;2.06.20;3.06.20;130000000;ON;2.1;1
2.06.20;2.06.20;3.06.20;110000000;ON;2.07;10
2.06.20;2.06.20;3.06.20;140000000;ON;2.15;1
2.06.20;2.06.20;3.06.20;60000000;ON;2.11;4
2.06.20;2.06.20;3.06.20;90000000;ON;2.17;4
2.06.20;2.06.20;3.06.20;100000000;ON;2.06;6
2.06.20;2.06.20;3.06.20;95000000;ON;2.08;1
2.06.20;2.06.20;3.06.20;60000000;ON;2.1;2
2.06.20;2.06.20;3.06.20;230000000;ON;2.453084086;8
2.06.20;2.06.20;3.06.20;140000000;ON;2.16;1
2.06.20;2.06.20;3.06.20;140000000;ON;2.516548369;8
2.06.20;2.06.20;3.06.20;120000000;ON;2.448350325;5
2.06.20;2.06.20;3.06.20;150000000;ON;2.367820342;8
2.06.20;2.06.20;3.06.20;120000000;ON;2.545624184;8
2.06.20;2.06.20;3.06.20;110000000;ON;2.25;3
2.06.20;2.06.20;3.06.20;130000000;ON;2.27;6
2.06.20;2.06.20;3.06.20;100000000;ON;2.3;9
2.06.20;2.06.20;3.06.20;185000000;ON;2.12;10
2.06.20;2.06.20;3.06.20;130000000;ON;2.1;1
2.06.20;2.06.20;3.06.20;90000000;ON;2.441477567;8
2.06.20;2.06.20;3.06.20;510000000;ON;2.170650722;5
2.06.20;2.06.20;3.06.20;300000000;ON;1.95;9
2.06.20;2.06.20;3.06.20;85000000;ON;2.288399488;5
2.06.20;2.06.20;3.06.20;140000000;ON;2.1;9
2.06.20;2.06.20;3.06.20;105000000;ON;2.19;1
29.05.20;2.06.20;9.06.20;100000000;1W;1.369644964;1
29.05.20;2.06.20;9.06.20;150000000;1W;1.547926453;3
29.05.20;2.06.20;9.06.20;200000000;1W;1.092423222;9
29.05.20;2.06.20;2.07.20;110000000;1M;1.518097315;8
29.05.20;2.06.20;2.07.20;200000000;1M;1.998896638;5
29.05.20;2.06.20;2.07.20;130000000;1M;1.602767178;2
29.05.20;2.06.20;2.09.20;90000000;3M;1.661934345;7
29.05.20;2.06.20;2.09.20;110000000;3M;1.859265859;7
29.05.20;2.06.20;2.09.20;140000000;3M;1.779673305;6
3.06.20;3.06.20;4.06.20;95000000;ON;2.08;4
3.06.20;3.06.20;4.06.20;220000000;ON;2.457028403;8
3.06.20;3.06.20;4.06.20;150000000;ON;2.17;4
3.06.20;3.06.20;4.06.20;123000000;ON;2.265134816;8
3.06.20;3.06.20;4.06.20;230000000;ON;2.15;6
3.06.20;3.06.20;4.06.20;120000000;ON;2.220070916;5
3.06.20;3.06.20;4.06.20;214000000;ON;2.290784375;5
3.06.20;3.06.20;4.06.20;115000000;ON;2.394259881;5
3.06.20;3.06.20;4.06.20;450000000;ON;2.07;6
3.06.20;3.06.20;4.06.20;80000000;ON;2.14;3
3.06.20;3.06.20;4.06.20;50000000;ON;2.15;2
3.06.20;3.06.20;4.06.20;100000000;ON;2.18;9
3.06.20;3.06.20;4.06.20;140000000;ON;2.2;9
3.06.20;3.06.20;4.06.20;100000000;ON;2.24;3
3.06.20;3.06.20;4.06.20;120000000;ON;2.24;10
3.06.20;3.06.20;4.06.20;210000000;ON;2.28;9
3.06.20;3.06.20;4.06.20;935000000;ON;2.26;2
3.06.20;3.06.20;4.06.20;70000000;ON;2.320840485;5
3.06.20;3.06.20;4.06.20;140000000;ON;2.31;1
3.06.20;3.06.20;4.06.20;100000000;ON;2.25;10
3.06.20;3.06.20;4.06.20;501000000;ON;2.384539304;5
3.06.20;3.06.20;4.06.20;250000000;ON;2.31;1
3.06.20;3.06.20;4.06.20;2342000000;ON;2.27;1
3.06.20;3.06.20;4.06.20;130000000;ON;2.3;2
3.06.20;3.06.20;4.06.20;60000000;ON;2.15;7
3.06.20;3.06.20;4.06.20;100000000;ON;2.09;10
3.06.20;3.06.20;4.06.20;100000000;ON;2.12;10
3.06.20;3.06.20;4.06.20;80000000;ON;2.1;9
3.06.20;3.06.20;4.06.20;100000000;ON;2.2;6
3.06.20;3.06.20;4.06.20;70000000;ON;2.25;6
3.06.20;3.06.20;4.06.20;130000000;ON;2.436811184;8
3.06.20;3.06.20;4.06.20;140000000;ON;2.68180259;8
3.06.20;3.06.20;4.06.20;660000000;ON;2.27;4
3.06.20;3.06.20;4.06.20;70000000;ON;2.305037674;5
3.06.20;3.06.20;4.06.20;130000000;ON;2.16;4
3.06.20;3.06.20;4.06.20;90000000;ON;2.19;3
3.06.20;3.06.20;4.06.20;540000000;ON;2.17;1
3.06.20;3.06.20;4.06.20;200000000;ON;1.84;9
3.06.20;3.06.20;4.06.20;220000000;ON;1.95126532;5
3.06.20;3.06.20;4.06.20;100000000;ON;1.96;3
3.06.20;3.06.20;4.06.20;85000000;ON;2.224021294;5
3.06.20;3.06.20;4.06.20;510000000;ON;2.09;6
3.06.20;3.06.20;4.06.20;130000000;ON;2.05;2
3.06.20;3.06.20;4.06.20;250000000;ON;2.06;9
3.06.20;3.06.20;4.06.20;110000000;ON;2.26;3
1.06.20;3.06.20;10.06.20;240000000;1W;2.05;4
1.06.20;3.06.20;10.06.20;320000000;1W;2.087869582;5
1.06.20;3.06.20;3.07.20;100000000;1M;2.11;2
1.06.20;3.06.20;3.09.20;230000000;3M;2.16;10
4.06.20;4.06.20;5.06.20;130000000;ON;2.08;7
4.06.20;4.06.20;5.06.20;125000000;ON;2.03;7
4.06.20;4.06.20;5.06.20;100000000;ON;2.04;7
4.06.20;4.06.20;5.06.20;100000000;ON;2.11;7
4.06.20;4.06.20;5.06.20;340000000;ON;2.07;10
4.06.20;4.06.20;5.06.20;100000000;ON;2.09;1
4.06.20;4.06.20;5.06.20;130000000;ON;2.01;1
4.06.20;4.06.20;5.06.20;110000000;ON;2.01;9
4.06.20;4.06.20;5.06.20;100000000;ON;2.381051142;8
4.06.20;4.06.20;5.06.20;230000000;ON;2.03;9
4.06.20;4.06.20;5.06.20;138000000;ON;2.09;6
4.06.20;4.06.20;5.06.20;150000000;ON;2.116699969;8
4.06.20;4.06.20;5.06.20;90000000;ON;2.08;10
4.06.20;4.06.20;5.06.20;150000000;ON;2.12;9
4.06.20;4.06.20;5.06.20;110000000;ON;2.15;7
4.06.20;4.06.20;5.06.20;110000000;ON;2.11;7
4.06.20;4.06.20;5.06.20;560000000;ON;2.03;9
4.06.20;4.06.20;5.06.20;65000000;ON;2;6
4.06.20;4.06.20;5.06.20;130000000;ON;2.03;3
4.06.20;4.06.20;5.06.20;110000000;ON;2.03;6
4.06.20;4.06.20;5.06.20;250000000;ON;2.046205047;5
4.06.20;4.06.20;5.06.20;240000000;ON;2.040877977;8
4.06.20;4.06.20;5.06.20;111000000;ON;2.01;3
4.06.20;4.06.20;5.06.20;150000000;ON;2.12;2
4.06.20;4.06.20;5.06.20;720000000;ON;2.3689437;8
4.06.20;4.06.20;5.06.20;210000000;ON;2.14;3
4.06.20;4.06.20;5.06.20;230000000;ON;2.13;10
4.06.20;4.06.20;5.06.20;144000000;ON;2.11;1
4.06.20;4.06.20;5.06.20;340000000;ON;2.12;9
4.06.20;4.06.20;5.06.20;95000000;ON;2.11;3
2.06.20;4.06.20;11.06.20;330000000;1W;2.228200764;8
2.06.20;4.06.20;11.06.20;70000000;1W;2.08;2
2.06.20;4.06.20;4.07.20;550000000;1M;2.09;6
2.06.20;4.06.20;4.07.20;210000000;1M;2.13;10
2.06.20;4.06.20;4.07.20;160000000;1M;2.13;3
2.06.20;4.06.20;4.09.20;90000000;3M;2.487912141;8
5.06.20;5.06.20;8.06.20;120000000;ON;2.298420552;8
5.06.20;5.06.20;8.06.20;150000000;ON;2.125432703;8
5.06.20;5.06.20;8.06.20;110000000;ON;2.042870557;5
5.06.20;5.06.20;8.06.20;150000000;ON;1.98;3
5.06.20;5.06.20;8.06.20;210000000;ON;2.127297414;5
5.06.20;5.06.20;8.06.20;50000000;ON;2.294259703;5
5.06.20;5.06.20;8.06.20;250000000;ON;1.99;10
5.06.20;5.06.20;8.06.20;80000000;ON;1.96;6
5.06.20;5.06.20;8.06.20;150000000;ON;2.364428818;8
5.06.20;5.06.20;8.06.20;150000000;ON;1.91;2
5.06.20;5.06.20;8.06.20;200000000;ON;1.89;3
5.06.20;5.06.20;8.06.20;180000000;ON;1.94;6
5.06.20;5.06.20;8.06.20;100000000;ON;1.94;6
5.06.20;5.06.20;8.06.20;60000000;ON;1.78;4
5.06.20;5.06.20;8.06.20;100000000;ON;1.81;10
5.06.20;5.06.20;8.06.20;550000000;ON;1.79;10
5.06.20;5.06.20;8.06.20;92000000;ON;1.842066509;8
5.06.20;5.06.20;8.06.20;130000000;ON;1.81;9
5.06.20;5.06.20;8.06.20;140000000;ON;1.83;6
5.06.20;5.06.20;8.06.20;90000000;ON;1.88;3
5.06.20;5.06.20;8.06.20;60000000;ON;1.89;10
5.06.20;5.06.20;8.06.20;130000000;ON;1.943442039;5
5.06.20;5.06.20;8.06.20;110000000;ON;2.122916491;8
5.06.20;5.06.20;8.06.20;110000000;ON;2.269790978;8
5.06.20;5.06.20;8.06.20;90000000;ON;1.96;7
5.06.20;5.06.20;8.06.20;510000000;ON;1.75;1
5.06.20;5.06.20;8.06.20;305000000;ON;1.82;3
5.06.20;5.06.20;8.06.20;265000000;ON;1.89;7
5.06.20;5.06.20;8.06.20;214000000;ON;1.87;7
5.06.20;5.06.20;8.06.20;120000000;ON;1.92;1
5.06.20;5.06.20;8.06.20;540000000;ON;2.02;7
3.06.20;5.06.20;12.06.20;58000000;1W;1.99;10
3.06.20;5.06.20;12.06.20;430000000;1W;2.265738798;8
3.06.20;5.06.20;7.07.20;120000000;1M;2.09;9
3.06.20;5.06.20;7.07.20;350000000;1M;2.08;9
8.06.20;8.06.20;9.06.20;195000000;ON;2;10
8.06.20;8.06.20;9.06.20;100000000;ON;2.02;1
8.06.20;8.06.20;9.06.20;110000000;ON;2.04;10
8.06.20;8.06.20;9.06.20;230000000;ON;2.206809314;8
8.06.20;8.06.20;9.06.20;220000000;ON;2.01;1
8.06.20;8.06.20;9.06.20;140000000;ON;2.02;4
8.06.20;8.06.20;9.06.20;240000000;ON;2.258322867;5
8.06.20;8.06.20;9.06.20;95000000;ON;2.363063557;5
8.06.20;8.06.20;9.06.20;210000000;ON;2.22;2
8.06.20;8.06.20;9.06.20;130000000;ON;2.1;2
8.06.20;8.06.20;9.06.20;110000000;ON;2.01;7
8.06.20;8.06.20;9.06.20;130000000;ON;2.06;6
8.06.20;8.06.20;9.06.20;110000000;ON;2.05;3
8.06.20;8.06.20;9.06.20;51000000;ON;1.92;2
8.06.20;8.06.20;9.06.20;240000000;ON;2.06;7
8.06.20;8.06.20;9.06.20;300000000;ON;2.07;3
8.06.20;8.06.20;9.06.20;240000000;ON;2.256710216;8
8.06.20;8.06.20;9.06.20;200000000;ON;2.3114899;8
8.06.20;8.06.20;9.06.20;124000000;ON;2.277431625;8
8.06.20;8.06.20;9.06.20;91000000;ON;2.11;9
8.06.20;8.06.20;9.06.20;80000000;ON;2.16;4
8.06.20;8.06.20;9.06.20;120000000;ON;1.97;7
8.06.20;8.06.20;9.06.20;100000000;ON;2;10
8.06.20;8.06.20;9.06.20;110000000;ON;1.93;7
8.06.20;8.06.20;9.06.20;130000000;ON;1.95;2
8.06.20;8.06.20;9.06.20;120000000;ON;2.1;1
8.06.20;8.06.20;9.06.20;640000000;ON;2.04;1
8.06.20;8.06.20;9.06.20;50000000;ON;1.87;7
8.06.20;8.06.20;9.06.20;70000000;ON;2.422928848;8
8.06.20;8.06.20;9.06.20;103000000;ON;2.17;1
8.06.20;8.06.20;9.06.20;140000000;ON;2.319249151;8
8.06.20;8.06.20;9.06.20;305000000;ON;1.9;7
8.06.20;8.06.20;9.06.20;255000000;ON;1.89;7
8.06.20;8.06.20;9.06.20;69000000;ON;1.98;1
8.06.20;8.06.20;9.06.20;50000000;ON;2.134246898;5
8.06.20;8.06.20;9.06.20;130000000;ON;2.05;3
8.06.20;8.06.20;9.06.20;140000000;ON;2.15;1
8.06.20;8.06.20;9.06.20;850000000;ON;2.14;2
8.06.20;8.06.20;9.06.20;117000000;ON;2.21;3
4.06.20;8.06.20;8.07.20;100000000;1M;2.04;3
4.06.20;8.06.20;8.07.20;140000000;1M;2.05;3
4.06.20;8.06.20;8.07.20;320000000;1M;2.07;2
4.06.20;8.06.20;8.07.20;410000000;1M;2.04;3
4.06.20;8.06.20;9.09.20;100000000;3M;2.13;10
9.06.20;9.06.20;10.06.20;130000000;ON;2.03;2
9.06.20;9.06.20;10.06.20;60000000;ON;2.164027372;5
9.06.20;9.06.20;10.06.20;110000000;ON;2.02;9
9.06.20;9.06.20;10.06.20;80000000;ON;2.05;4
9.06.20;9.06.20;10.06.20;130000000;ON;1.99;2
9.06.20;9.06.20;10.06.20;115000000;ON;1.95;4
9.06.20;9.06.20;10.06.20;420000000;ON;2;4
9.06.20;9.06.20;10.06.20;150000000;ON;2.202248388;5
9.06.20;9.06.20;10.06.20;100000000;ON;2.04;6
9.06.20;9.06.20;10.06.20;130000000;ON;2.05;9
9.06.20;9.06.20;10.06.20;79000000;ON;2.09;10
9.06.20;9.06.20;10.06.20;320000000;ON;2.07;9
9.06.20;9.06.20;10.06.20;140000000;ON;2.09;3
9.06.20;9.06.20;10.06.20;200000000;ON;2.06;3
9.06.20;9.06.20;10.06.20;70000000;ON;2.11;3
9.06.20;9.06.20;10.06.20;50000000;ON;2.17;9
9.06.20;9.06.20;10.06.20;150000000;ON;2;10
9.06.20;9.06.20;10.06.20;100000000;ON;2.386565505;8
9.06.20;9.06.20;10.06.20;130000000;ON;2.14;9
9.06.20;9.06.20;10.06.20;570000000;ON;2.16;6
9.06.20;9.06.20;10.06.20;80000000;ON;2.01;10
9.06.20;9.06.20;10.06.20;110000000;ON;2.11;2
9.06.20;9.06.20;10.06.20;130000000;ON;2.12;10
9.06.20;9.06.20;10.06.20;106000000;ON;2.245696372;8
9.06.20;9.06.20;10.06.20;265000000;ON;2.301314176;8
9.06.20;9.06.20;10.06.20;250000000;ON;2;1
9.06.20;9.06.20;10.06.20;60000000;ON;2.07;7
9.06.20;9.06.20;10.06.20;150000000;ON;2.130900431;5
9.06.20;9.06.20;10.06.20;510000000;ON;2.06;6
9.06.20;9.06.20;10.06.20;120000000;ON;2.11;7
9.06.20;9.06.20;10.06.20;122000000;ON;2.07;7
9.06.20;9.06.20;10.06.20;150000000;ON;2.05;3
9.06.20;9.06.20;10.06.20;140000000;ON;2.05;7
9.06.20;9.06.20;10.06.20;545000000;ON;2.05;3
9.06.20;9.06.20;10.06.20;60000000;ON;2.07;9
9.06.20;9.06.20;10.06.20;1020000000;ON;2.05;3
9.06.20;9.06.20;10.06.20;176000000;ON;2.19;3
5.06.20;9.06.20;16.06.20;220000000;1W;2.01;1
5.06.20;9.06.20;16.06.20;60000000;1W;1.96;3
5.06.20;9.06.20;9.07.20;150000000;1M;2.07;2
5.06.20;9.06.20;9.07.20;100000000;1M;2.1;9
5.06.20;9.06.20;9.07.20;140000000;1M;2.06;7
5.06.20;9.06.20;9.07.20;100000000;1M;2.06;10
5.06.20;9.06.20;9.07.20;210000000;1M;2.03;6
5.06.20;9.06.20;9.07.20;160000000;1M;2.04;4
5.06.20;9.06.20;9.07.20;110000000;1M;2.255506415;5
5.06.20;9.06.20;9.07.20;310000000;1M;2.288511271;5
5.06.20;9.06.20;9.12.20;130000000;6M;2.26;7
10.06.20;10.06.20;11.06.20;50000000;ON;2.08;9
10.06.20;10.06.20;11.06.20;80000000;ON;2.331595922;8
10.06.20;10.06.20;11.06.20;50000000;ON;2.11;6
10.06.20;10.06.20;11.06.20;70000000;ON;2.07;4
10.06.20;10.06.20;11.06.20;60000000;ON;2.12;6
10.06.20;10.06.20;11.06.20;100000000;ON;2.12;6
10.06.20;10.06.20;11.06.20;110000000;ON;2.09;10
10.06.20;10.06.20;11.06.20;67000000;ON;2.06;4
10.06.20;10.06.20;11.06.20;80000000;ON;2.12;2
10.06.20;10.06.20;11.06.20;140000000;ON;2.1;10
10.06.20;10.06.20;11.06.20;89000000;ON;2.09;10
10.06.20;10.06.20;11.06.20;80000000;ON;2.13;3
10.06.20;10.06.20;11.06.20;100000000;ON;2.06;6
10.06.20;10.06.20;11.06.20;120000000;ON;2.16;6
10.06.20;10.06.20;11.06.20;130000000;ON;2.14;9
10.06.20;10.06.20;11.06.20;150000000;ON;2.479576691;8
10.06.20;10.06.20;11.06.20;120000000;ON;2.182031746;5
10.06.20;10.06.20;11.06.20;510000000;ON;2.08;2
10.06.20;10.06.20;11.06.20;300000000;ON;2.416453939;8
10.06.20;10.06.20;11.06.20;140000000;ON;2.208284975;5
10.06.20;10.06.20;11.06.20;120000000;ON;2.13;1
10.06.20;10.06.20;11.06.20;120000000;ON;2.13;7
10.06.20;10.06.20;11.06.20;580000000;ON;2.02;4
10.06.20;10.06.20;11.06.20;275000000;ON;1.83;2
10.06.20;10.06.20;11.06.20;295000000;ON;1.93;10
10.06.20;10.06.20;11.06.20;200000000;ON;1.98;2
10.06.20;10.06.20;11.06.20;150000000;ON;2.12;3
10.06.20;10.06.20;11.06.20;750000000;ON;2.1;1
10.06.20;10.06.20;11.06.20;340000000;ON;2.535193298;8
10.06.20;10.06.20;11.06.20;250000000;ON;2.525575979;8
10.06.20;10.06.20;11.06.20;320000000;ON;2.165682651;5
10.06.20;10.06.20;11.06.20;425000000;ON;2.16;10
10.06.20;10.06.20;11.06.20;213000000;ON;2.11;10
8.06.20;10.06.20;17.06.20;210000000;1W;2;10
8.06.20;10.06.20;17.06.20;80000000;1W;2.166793555;8
8.06.20;10.06.20;10.07.20;130000000;1M;2.09;4
8.06.20;10.06.20;10.07.20;100000000;1M;2.28900715;8
8.06.20;10.06.20;10.09.20;90000000;3M;2.26;1
11.06.20;11.06.20;12.06.20;50000000;ON;2.02;9
11.06.20;11.06.20;12.06.20;195000000;ON;2.1;10
11.06.20;11.06.20;12.06.20;210000000;ON;2.08;4
11.06.20;11.06.20;12.06.20;150000000;ON;2.1;2
11.06.20;11.06.20;12.06.20;70000000;ON;2.01;4
11.06.20;11.06.20;12.06.20;70000000;ON;1.96;7
11.06.20;11.06.20;12.06.20;70000000;ON;2.02;3
11.06.20;11.06.20;12.06.20;50000000;ON;2.06;7
11.06.20;11.06.20;12.06.20;110000000;ON;1.9;1
11.06.20;11.06.20;12.06.20;120000000;ON;2.05;4
11.06.20;11.06.20;12.06.20;250000000;ON;1.91;4
11.06.20;11.06.20;12.06.20;100000000;ON;1.91;2
11.06.20;11.06.20;12.06.20;100000000;ON;2.242291159;5
11.06.20;11.06.20;12.06.20;150000000;ON;2.03;3
11.06.20;11.06.20;12.06.20;130000000;ON;2;9
11.06.20;11.06.20;12.06.20;140000000;ON;2.05;7
11.06.20;11.06.20;12.06.20;92000000;ON;2.422184665;5
11.06.20;11.06.20;12.06.20;620000000;ON;1.87;6
11.06.20;11.06.20;12.06.20;100000000;ON;2.285789746;8
11.06.20;11.06.20;12.06.20;110000000;ON;1.95;3
11.06.20;11.06.20;12.06.20;100000000;ON;1.96;4
11.06.20;11.06.20;12.06.20;500000000;ON;1.97;2
11.06.20;11.06.20;12.06.20;92000000;ON;1.96;9
11.06.20;11.06.20;12.06.20;100000000;ON;1.98;6
11.06.20;11.06.20;12.06.20;120000000;ON;2.01;6
11.06.20;11.06.20;12.06.20;210000000;ON;1.98;4
11.06.20;11.06.20;12.06.20;107000000;ON;2.443493539;8
11.06.20;11.06.20;12.06.20;300000000;ON;2.06;4
11.06.20;11.06.20;12.06.20;100000000;ON;2.02;10
11.06.20;11.06.20;12.06.20;265000000;ON;1.91;7
11.06.20;11.06.20;12.06.20;285000000;ON;1.94;7
11.06.20;11.06.20;12.06.20;110000000;ON;2.03;3
9.06.20;11.06.20;18.06.20;130000000;1W;2.06;4
9.06.20;11.06.20;18.06.20;150000000;1W;2.01;3
9.06.20;11.06.20;11.07.20;50000000;1M;2.490162747;8
9.06.20;11.06.20;11.07.20;340000000;1M;2.18;1
9.06.20;11.06.20;11.09.20;230000000;3M;2.33;10
12.06.20;12.06.20;15.06.20;50000000;ON;1.96;6
12.06.20;12.06.20;15.06.20;80000000;ON;2.331252542;8
12.06.20;12.06.20;15.06.20;130000000;ON;2.05;9
12.06.20;12.06.20;15.06.20;100000000;ON;2.244418489;8
12.06.20;12.06.20;15.06.20;130000000;ON;2.01;4
12.06.20;12.06.20;15.06.20;95000000;ON;2.02;2
12.06.20;12.06.20;15.06.20;90000000;ON;2.05;9
12.06.20;12.06.20;15.06.20;84000000;ON;2.07;2
12.06.20;12.06.20;15.06.20;120000000;ON;1.95;10
12.06.20;12.06.20;15.06.20;250000000;ON;2.307226987;8
12.06.20;12.06.20;15.06.20;120000000;ON;2.209282415;8
12.06.20;12.06.20;15.06.20;97000000;ON;2.06;1
12.06.20;12.06.20;15.06.20;130000000;ON;2.350613205;5
12.06.20;12.06.20;15.06.20;90000000;ON;2.227952967;8
12.06.20;12.06.20;15.06.20;100000000;ON;2.05;6
12.06.20;12.06.20;15.06.20;85000000;ON;2.453852466;8
12.06.20;12.06.20;15.06.20;101000000;ON;1.94;1
12.06.20;12.06.20;15.06.20;240000000;ON;2.01;10
12.06.20;12.06.20;15.06.20;86000000;ON;1.88;1
12.06.20;12.06.20;15.06.20;630000000;ON;1.86;6
12.06.20;12.06.20;15.06.20;150000000;ON;1.9;4
12.06.20;12.06.20;15.06.20;100000000;ON;1.88;3
12.06.20;12.06.20;15.06.20;280000000;ON;1.93;3
12.06.20;12.06.20;15.06.20;140000000;ON;1.93;6
12.06.20;12.06.20;15.06.20;90000000;ON;1.96;3
12.06.20;12.06.20;15.06.20;255000000;ON;1.9;10
12.06.20;12.06.20;15.06.20;230000000;ON;1.94;10
12.06.20;12.06.20;15.06.20;130000000;ON;2.07;1
12.06.20;12.06.20;15.06.20;140000000;ON;2.236025414;5
